"BAN_1","BAN","CAPITAL","city","agree","attendevent","EX14","IM14","EX15","IM15","設立日期","行業代號","名稱","行業代號_1","名稱_1","行業代號_2","名稱_2","行業代號_3","名稱_3"
96971313,"FA194A746C",0,2,FALSE,6,1493,3842,1414,2689,850131,242111,"鋁精鍊",249911,"貴金屬製造",NA,NA,NA,NA
96971947,"9E7ABA70F1",2e+08,2,FALSE,4,379,196,262,103,851107,261111,"磊晶矽晶圓製造",NA,NA,NA,NA,NA,NA
96975578,"8E87A0CDCE",7.5e+07,3,FALSE,0,6,50,8,42,850508,293111,"渦輪機製造",293112,"引擎（汽、機車除外）、內燃機製造",292999,"其他未分類專用機械設備製造",NA,NA
96978717,"A1282DE7C5",529916000,2,FALSE,6,95,11,101,9,850528,264200,"發光二極體製造",NA,NA,NA,NA,NA,NA
96981939,"27CED2E8EC",6e+08,1,FALSE,7,208,0,186,4,860422,303099,"其他汽車零件製造",220999,"未分類其他塑膠製品製造",NA,NA,NA,NA
96989783,"68E57CA069",766470000,3,FALSE,5,15,120,23,165,850429,473311,"真皮鞋類及其配件零售",455999,"未分類其他服飾品批發",474999,"未分類其他家庭器具及用品零售","458299","其他運動用品、器材批發"
96994977,"FFD9785D6B",385356940,2,FALSE,24,965,211,1388,369,850503,269999,"其他未分類電子零組件製造",271999,"未分類其他電腦週邊設備製造",251299,"其他金屬模具製造","464299","其他電子設備及其零組件批發"
96999558,"68A9A607E4",2e+07,1,FALSE,17,47,6,32,6,850521,464311,"食品飲料機械批發",469999,"其他未分類專賣批發",771200,"農業及其他工業用機械設備租賃","740999","未分類其他專門設計服務"
97006655,"832A611D42",19600000,1,FALSE,32,9,4,8,2,850729,465311,"汽車零件、汽車百貨批發",469999,"其他未分類專賣批發",740200,"工業設計","474211","國產家具（辦公室家具除外）零售"
97008008,"9BE31A2547",115500000,1,FALSE,1,18,0,15,0,850901,112499,"其他針織布製造",111299,"其他人造纖維紡紗紡製",NA,NA,NA,NA
97008611,"2C6845C353",1.5e+08,2,FALSE,0,69,3,28,0,850531,254999,"未分類其他金屬加工處理",252211,"金屬門窗（框）製造",252299,"其他金屬建築組件製造","451099","其他商品經紀"
97015768,"067D01CFDE",842389020,2,FALSE,9,91,5,120,27,850809,292800,"電子及半導體生產用機械設備製造",275199,"其他量測、導航及控制設備製造",277999,"未分類其他光學儀器及設備製造","620199","其他電腦軟體設計"
97029545,"985A930220",5e+06,2,FALSE,32,4,0,4,0,850625,220999,"未分類其他塑膠製品製造",NA,NA,NA,NA,NA,NA
97029947,"C769B702C2",2.9e+07,1,FALSE,7,54,1,79,4,850717,292700,"橡膠及塑膠加工用機械設備製造",292700,"橡膠及塑膠加工用機械設備製造",NA,NA,NA,NA
97033225,"313C5C2C45",13320000,2,FALSE,6,11,0,12,0,850802,293112,"引擎（汽、機車除外）、內燃機製造",303099,"其他汽車零件製造",312200,"機車零件製造",NA,NA
97039023,"4DD3799D36",1.2e+07,2,FALSE,4,15,0,9,0,870602,285400,"家用電扇製造",281099,"其他發電、輸電、配電機械製造",NA,NA,NA,NA
97049373,"EF5B7DC041",1696415190,1,FALSE,6,47,170,54,248,850820,461913,"平板玻璃批發",264111,"液晶面板製造",NA,NA,NA,NA
97049556,"999D6E4535",2.9e+07,2,FALSE,11,0,0,10,0,860506,251199,"其他金屬手工具製造",312200,"機車零件製造",303099,"其他汽車零件製造","254199","其他金屬鍛造"
97056839,"23D56C34E0",279947440,2,FALSE,2,13,28,19,13,851018,261211,"二極體製造",271100,"電腦製造",NA,NA,NA,NA
97056943,"B6FB96DC79",1e+07,3,FALSE,1,0,0,0,0,860924,457299,"其他化粧品批發",457212,"香皂、沐浴乳、洗面皂批發",457211,"洗髮精、潤髮精批發","487112","電視購物、網路購物"
97059081,"D4FEEA6C3E",1.2e+08,2,FALSE,0,0,46,0,55,850709,461999,"未分類其他建材批發",NA,NA,NA,NA,NA,NA
97060432,"73E1A13B90",42698350,2,FALSE,2,81,1,66,2,850726,273014,"音響設備製造",272999,"未分類其他通訊傳播設備製造",NA,NA,NA,NA
97063917,"059FCBE3A9",2e+07,2,FALSE,0,34,0,30,0,850715,458399,"其他玩具、娛樂用品批發",331299,"其他玩具製造",NA,NA,NA,NA
97065443,"A96B21E825",6e+07,2,FALSE,0,65,38,102,53,850716,184111,"聚酯粒製造",451099,"其他商品經紀",NA,NA,NA,NA
97079002,"A5B376B089",5e+06,1,FALSE,0,0,0,0,0,850826,292300,"食品、飲料及菸草製作用機械設備製造",293999,"未分類其他通用機械設備製造",NA,NA,NA,NA
97080129,"7E5E8EBBC6",1.98e+08,2,FALSE,0,10,37,14,39,860717,293999,"未分類其他通用機械設備製造",NA,NA,NA,NA,NA,NA
97087116,"CA1C422CCA",1.5e+07,3,FALSE,0,4,3,3,2,850816,456413,"照相器材批發",NA,NA,NA,NA,NA,NA
97090082,"D2D1A65E1F",6e+07,2,FALSE,11,1,45,2,37,850902,464211,"電子器材、電子設備批發",464111,"電腦及電腦週邊設備批發",NA,NA,NA,NA
97090772,"D5C201BE99",221026560,2,FALSE,0,0,27,0,19,850622,473111,"絲織、麻織、棉織、毛織品零售",740100,"室內設計",456211,"國產家具（辦公室家具除外）批發",NA,NA
97092770,"D9811F0262",1e+09,3,FALSE,6,334,22,225,29,870317,269999,"其他未分類電子零組件製造",NA,NA,NA,NA,NA,NA
97095636,"CA831FF63A",428119000,2,FALSE,0,36,62,32,43,871123,261199,"其他積體電路製造",269199,"其他印刷電路板組件製造",251299,"其他金屬模具製造","269999","其他未分類電子零組件製造"
97097825,"C4EAD565B5",6e+08,2,FALSE,3,7,42,26,52,850712,464211,"電子器材、電子設備批發",457199,"其他藥品及醫療用品批發",269999,"其他未分類電子零組件製造","332900","其他醫療器材及用品製造"
97105016,"25A279A4AB",4.8e+08,3,FALSE,5,261,25,266,22,880223,271100,"電腦製造",NA,NA,NA,NA,NA,NA
97107204,"CCEAAFB256",1e+06,3,FALSE,10,0,0,0,0,850902,481014,"居家修繕用品零售",NA,NA,NA,NA,NA,NA
97111045,"986595A0C6",617476670,2,FALSE,9,21,0,26,0,880310,271912,"印表機、繪圖機製造",271915,"掃瞄器製造",464299,"其他電子設備及其零組件批發",NA,NA
97113389,"D2843B745A",2e+07,2,FALSE,5,0,15,0,15,850830,465311,"汽車零件、汽車百貨批發",NA,NA,NA,NA,NA,NA
97119715,"0E6E143BC9",1e+07,3,FALSE,7,40,0,42,0,850912,451099,"其他商品經紀",465311,"汽車零件、汽車百貨批發",NA,NA,NA,NA
97119975,"EB7D3304FD",6.6e+08,3,FALSE,15,620,108,598,127,860501,464211,"電子器材、電子設備批發",NA,NA,NA,NA,NA,NA
97122520,"1927A8CFBF",1e+07,3,FALSE,31,0,20,0,30,850918,464915,"醫療機械設備批發",NA,NA,NA,NA,NA,NA
97125104,"BA7695163C",487519220,2,FALSE,5,19,0,19,0,850919,261199,"其他積體電路製造",454111,"蔬菜批發",457113,"醫療耗材批發","457299","其他化粧品批發"
97125343,"14006A89F9",852892050,3,FALSE,12,0,3,0,9,851002,581311,"書籍出版",451099,"其他商品經紀",458112,"書籍、雜誌批發","581211","雜誌（期刊）出版"
97125370,"5AC3D2AF92",2.9e+07,3,FALSE,8,2,8,1,6,851101,464918,"實驗設備批發",451099,"其他商品經紀",NA,NA,NA,NA
97133189,"B56DF2FDD5",64202920,2,FALSE,2,0,8,0,4,850906,483111,"電腦及電腦週邊設備零售",474925,"打字機零售",NA,NA,NA,NA
97151812,"8A3D1E2D34",5e+06,2,FALSE,1,0,11,0,22,860318,456512,"眼鏡及眼鏡零件批發",NA,NA,NA,NA,NA,NA
97160544,"AF4D6A3833",0,3,FALSE,14,5090,4781,4515,5321,850624,351000,"電力供應",319014,"航空器及其零件製造",457113,"醫療耗材批發","303011","汽車電力系統製造"
97161348,"D8248706FB",2e+09,1,FALSE,3,988,1,665,4,851118,182000,"石油化工原料製造",NA,NA,NA,NA,NA,NA
97165180,"87F62BD12A",2e+08,2,FALSE,2,202,30,199,16,870318,269999,"其他未分類電子零組件製造",NA,NA,NA,NA,NA,NA
97165490,"8467EFD765",199850900,1,FALSE,0,16,84,14,94,850912,239999,"其他未分類非金屬礦物製品製造",232999,"未分類其他陶瓷製品製造",NA,NA,NA,NA
97166694,"3FA99A71E6",1e+09,1,FALSE,14,73,58,62,58,851016,312200,"機車零件製造",312100,"機車製造",351000,"電力供應","301011","客車製造"
97168665,"978D7F2C00",1.48e+09,1,FALSE,0,617,254,642,271,880428,243311,"基本銅件製造",462299,"其他化學製品批發",NA,NA,NA,NA
97169453,"E2B62E6CF4",120220000,2,FALSE,1,45,53,77,67,890508,620212,"系統規劃、分析及設計",483111,"電腦及電腦週邊設備零售",NA,NA,NA,NA
97170472,"B848F2211B",1849059180,2,FALSE,6,396,159,371,268,851126,261111,"磊晶矽晶圓製造",464211,"電子器材、電子設備批發",NA,NA,NA,NA
97172133,"1ECFA3347F",684433000,2,FALSE,6,13,247,18,284,860201,199099,"未分類其他化學製品製造",462299,"其他化學製品批發",199012,"工業助劑製造","383099","其他資源回收處理"
97173702,"E4CCD23698",508308200,2,FALSE,22,0,14,0,15,860201,281099,"其他發電、輸電、配電機械製造",283100,"電線及電纜製造",292999,"其他未分類專用機械設備製造",NA,NA
97173920,"1E401C7C8D",1.4e+09,3,FALSE,3,592,2,754,4,860203,464111,"電腦及電腦週邊設備批發",269999,"其他未分類電子零組件製造",199099,"未分類其他化學製品製造","181099","其他基本化學材料製造"
97178087,"D8CD869145",2044576000,2,FALSE,6,319,119,271,93,860321,231300,"玻璃纖維製造",NA,NA,NA,NA,NA,NA
97178299,"9D7647D9E6",1689519740,2,FALSE,1,22,4,9,2,860922,271915,"掃瞄器製造",269199,"其他印刷電路板組件製造",261199,"其他積體電路製造",NA,NA
97178376,"BF062C81EC",0,2,FALSE,3,341,514,155,350,871117,271915,"掃瞄器製造",271999,"未分類其他電腦週邊設備製造",451099,"其他商品經紀","269999","其他未分類電子零組件製造"
97178397,"A351AB7310",273580000,2,FALSE,19,0,9,1,11,880809,433113,"電梯、電扶梯、升降機工程",410015,"焚化廠及廢棄物處理廠營建",464211,"電子器材、電子設備批發","451099","其他商品經紀"
97179403,"A70EA6D657",0,2,FALSE,1,69,31,109,33,920521,269913,"電子管製造",NA,NA,NA,NA,NA,NA
97186967,"1133CC32A1",185297000,2,FALSE,41,107,19,66,7,850810,272916,"防盜、防災系統設備製造",272999,"未分類其他通訊傳播設備製造",464211,"電子器材、電子設備批發","269999","其他未分類電子零組件製造"
97194039,"C2272D28D9",2.5e+08,2,FALSE,4,21,44,15,41,850907,284299,"其他照明器具製造",269999,"其他未分類電子零組件製造",433900,"其他建築設備安裝","760999","其他未分類專業、科學及技術服務"
97194093,"CF1BA65F93",1e+07,1,FALSE,2,13,0,12,0,850916,293311,"活栓、活閥製造",524100,"停車場管理",NA,NA,NA,NA
97194636,"BD47273643",5e+06,3,FALSE,3,0,0,0,0,850907,462112,"塑膠材料批發",465311,"汽車零件、汽車百貨批發",NA,NA,NA,NA
97196374,"B8334CF331",2.6e+07,2,FALSE,1,0,11,0,1,861231,322000,"金屬家具製造",115112,"寢具用品製造",569011,"宴席承辦","681112","不動產租賃"
97203620,"606BD0F2B9",106050000,2,FALSE,0,1,0,1,2,891004,461211,"水泥及水泥製品批發",382111,"一般事業廢棄物處理",NA,NA,NA,NA
97205140,"0AAF2F0417",1.59e+08,3,FALSE,4,0,0,0,0,850905,293511,"電梯（升降機）、電扶梯製造",433113,"電梯、電扶梯、升降機工程",NA,NA,NA,NA
97212022,"A71D61773A",3e+07,1,FALSE,11,15,5,18,0,851111,292700,"橡膠及塑膠加工用機械設備製造",NA,NA,NA,NA,NA,NA
97214507,"0843106D77",1.55e+08,2,FALSE,4,103,0,95,0,851001,322000,"金屬家具製造",NA,NA,NA,NA,NA,NA
97215610,"BF0AFD902D",5e+06,2,FALSE,5,21,0,20,2,850926,465311,"汽車零件、汽車百貨批發",NA,NA,NA,NA,NA,NA
97219138,"FA203FAA67",405976380,1,FALSE,2,47,29,59,19,851001,461516,"建材五金（基本金屬）批發",469999,"其他未分類專賣批發",252299,"其他金屬建築組件製造","254399","其他金屬熱處理"
97226519,"7D27EB1834",6.3e+07,2,FALSE,12,19,0,23,1,851206,261212,"電晶體製造",331211,"電動玩具製造",461515,"建材五金（螺絲、螺帽、鉚釘等金屬製品）批發","464499","其他辦公用機械器具批發"
97230350,"DAEE9D4772",66308000,2,FALSE,2,5,2,5,2,860103,474924,"家用光學產品零售",NA,NA,NA,NA,NA,NA
97233096,"C685C71290",8050000,3,FALSE,6,17,3,18,3,880610,451099,"其他商品經紀",NA,NA,NA,NA,NA,NA
97233238,"1B7408FB95",5e+06,1,FALSE,13,0,0,0,0,851106,251299,"其他金屬模具製造",220999,"未分類其他塑膠製品製造",461915,"塑膠、橡膠建材製品批發",NA,NA
97238228,"4050C1614C",1.8e+08,1,FALSE,7,313,0,309,0,851021,461516,"建材五金（基本金屬）批發",903911,"藝術表演活動籌辦、監製與經紀",NA,NA,NA,NA
97238557,"F5123B00AC",5e+06,2,FALSE,4,0,0,2,0,851104,476312,"玩具（模型玩具除外）零售",NA,NA,NA,NA,NA,NA
97241217,"DA7546A78F",1.2e+08,1,FALSE,5,108,6,110,1,860113,275199,"其他量測、導航及控制設備製造",291211,"金屬用車床、銑床、鑽床製造",NA,NA,NA,NA
97242790,"AC9152F771",2.7e+07,2,FALSE,0,10,0,54,0,860722,269999,"其他未分類電子零組件製造",NA,NA,NA,NA,NA,NA
97257322,"C957B7BED0",2.9e+07,1,FALSE,13,22,0,18,0,860120,313200,"自行車零件製造",254411,"基本金屬表面處理",331199,"其他體育用品製造","312200","機車零件製造"
97257738,"B38AD1D6AF",1233558840,2,FALSE,4,86,34,60,25,851107,464211,"電子器材、電子設備批發",NA,NA,NA,NA,NA,NA
97261873,"EC28193E61",2e+07,2,FALSE,12,1,0,0,0,851205,456211,"國產家具（辦公室家具除外）批發",461515,"建材五金（螺絲、螺帽、鉚釘等金屬製品）批發",NA,NA,NA,NA
97262937,"04F7EC16FA",6200000,2,FALSE,4,0,3,0,3,851210,465311,"汽車零件、汽車百貨批發",484311,"汽車零件、汽車百貨零售",NA,NA,NA,NA
97263675,"3621F05D88",5e+06,1,FALSE,9,3,0,3,0,860502,312200,"機車零件製造",313200,"自行車零件製造",461515,"建材五金（螺絲、螺帽、鉚釘等金屬製品）批發","451099","其他商品經紀"
97271669,"AB02D0ACD9",1.6e+07,1,FALSE,12,0,0,3,0,860319,289099,"未分類其他電力設備製造",456111,"家電材料批發",NA,NA,NA,NA
97272386,"96B67ACFF3",596043480,2,FALSE,6,14,0,22,5,851129,269911,"電子連接器（線）製造",293999,"未分類其他通用機械設備製造",464999,"未分類其他機械器具批發","464211","電子器材、電子設備批發"
97272999,"8BADC95D32",1.75e+08,1,FALSE,3,123,71,139,75,860213,152099,"其他紙容器製造",NA,NA,NA,NA,NA,NA
97286305,"52FDE3C507",2.9e+07,3,FALSE,14,10,3,10,1,851107,464211,"電子器材、電子設備批發",NA,NA,NA,NA,NA,NA
97298230,"9D33149F7F",8e+07,3,FALSE,0,0,0,0,0,851218,451099,"其他商品經紀",820212,"展覽籌辦",760912,"農、林、漁、礦、食品、紡織等技術指導服務",NA,NA
97304042,"8FBE45F694",347856000,3,FALSE,4,21,11,24,2,900403,332900,"其他醫療器材及用品製造",NA,NA,NA,NA,NA,NA
97306457,"144BC8D576",1185153340,3,FALSE,6,21,12,15,10,860104,269999,"其他未分類電子零組件製造",271999,"未分類其他電腦週邊設備製造",451099,"其他商品經紀","464111","電腦及電腦週邊設備批發"
97307625,"334C511AF9",0,3,FALSE,9,21,982,45,290,880318,277100,"照相機製造",451099,"其他商品經紀",272999,"未分類其他通訊傳播設備製造",NA,NA
97311178,"D6E130FB92",5e+06,3,FALSE,34,0,0,0,0,860117,473211,"服裝零售",NA,NA,NA,NA,NA,NA
97311536,"1429468B61",6e+06,3,TRUE,3,0,0,0,0,860127,152099,"其他紙容器製造",456213,"廚具批發",456211,"國產家具（辦公室家具除外）批發","474211","國產家具（辦公室家具除外）零售"
97317216,"3D1DD60A11",5e+06,3,FALSE,1,0,0,0,0,860131,731099,"其他廣告服務",740999,"未分類其他專門設計服務",NA,NA,NA,NA
97318550,"AFBEE3ACC6",6e+06,3,FALSE,10,0,0,0,0,860301,469999,"其他未分類專賣批發",451099,"其他商品經紀",471999,"未分類其他綜合商品零售",NA,NA
97319039,"D7E44DA4FF",3e+07,3,FALSE,29,4,1,2,0,860310,455312,"鞋類及其配件（真皮鞋類及其配件除外）批發",464211,"電子器材、電子設備批發",464915,"醫療機械設備批發",NA,NA
97319072,"C65917050E",5.96e+08,2,FALSE,4,127,0,122,0,860304,261199,"其他積體電路製造",NA,NA,NA,NA,NA,NA
97324075,"78679B1300",379405000,2,FALSE,6,131,23,92,17,880329,269911,"電子連接器（線）製造",NA,NA,NA,NA,NA,NA
97326806,"BA625582A4",120567500,3,FALSE,3,211,0,225,0,880615,464111,"電腦及電腦週邊設備批發",269999,"其他未分類電子零組件製造",NA,NA,NA,NA
97326828,"D22AE78A5C",1618958800,2,FALSE,1,71,42,54,30,860227,269999,"其他未分類電子零組件製造",464211,"電子器材、電子設備批發",292999,"其他未分類專用機械設備製造",NA,NA
97330127,"86F0E02D2F",701124260,1,FALSE,6,111,75,65,52,860225,269999,"其他未分類電子零組件製造",NA,NA,NA,NA,NA,NA
97331651,"74EF46D592",1.92e+08,1,FALSE,5,53,0,47,1,851230,123200,"紡織手套製造",469999,"其他未分類專賣批發",457113,"醫療耗材批發","475113","醫療耗材零售"
97334073,"776F084E0B",484751480,2,FALSE,4,83,0,57,0,851227,261111,"磊晶矽晶圓製造",740999,"未分類其他專門設計服務",631200,"資料處理、網站代管及相關服務",NA,NA
97337233,"A8BACA4A8A",1e+07,2,FALSE,4,0,0,0,2,851213,740200,"工業設計",464999,"未分類其他機械器具批發",NA,NA,NA,NA
97339154,"DEEE7F9A61",166600000,2,FALSE,2,38,113,22,19,860111,461513,"貨櫃屋批發",NA,NA,NA,NA,NA,NA
97339231,"FBCEE2EC0E",53763800,1,FALSE,6,94,0,97,0,860306,259999,"其他未分類金屬製品製造",252100,"金屬結構製造",NA,NA,NA,NA
97340146,"21C68C2F3F",1e+08,2,FALSE,9,59,21,57,10,870520,332900,"其他醫療器材及用品製造",NA,NA,NA,NA,NA,NA
97344059,"4B3F4FFF8C",3e+07,2,FALSE,29,0,4,0,3,860201,474211,"國產家具（辦公室家具除外）零售",474213,"廚具零售",474999,"未分類其他家庭器具及用品零售","474199","其他家庭電器零售"
97347062,"52359A39AA",6e+07,2,FALSE,10,107,3,106,1,860106,285999,"未分類其他家用電器製造",464999,"未分類其他機械器具批發",293999,"未分類其他通用機械設備製造","273099","其他視聽電子產品製造"
97351852,"A83289598E",222600000,2,FALSE,0,12,68,5,77,860417,262000,"被動電子元件製造",NA,NA,NA,NA,NA,NA
97353893,"201607E31B",1e+06,2,FALSE,5,0,0,0,0,860304,484314,"機車零件、機車百貨零售",484211,"全新機車零售",NA,NA,NA,NA
97354204,"48AB32271B",7680000,2,FALSE,0,5,0,6,0,860116,285913,"家用飲水機製造",952312,"家用電器修理",NA,NA,NA,NA
97360206,"77672137D7",5e+06,2,FALSE,8,0,0,0,0,860725,259100,"螺絲、螺帽及鉚釘製造",NA,NA,NA,NA,NA,NA
97360445,"6723ADC07E",4e+07,2,FALSE,4,2,0,5,0,860807,251199,"其他金屬手工具製造",NA,NA,NA,NA,NA,NA
97366406,"DF8C5F357D",5e+06,2,FALSE,12,0,0,0,0,860701,484211,"全新機車零售",484314,"機車零件、機車百貨零售",464211,"電子器材、電子設備批發",NA,NA
97378022,"6CB5E5947C",1e+07,3,FALSE,0,0,0,0,0,860221,210200,"工業用橡膠製品製造",NA,NA,NA,NA,NA,NA
97382166,"BF1E019F0F",1e+07,2,FALSE,6,1,0,1,0,860419,473312,"鞋類及其配件（真皮鞋類及其配件除外）零售",476211,"自行車及自行車零件零售",NA,NA,NA,NA
97383600,"9920C38989",2e+08,2,FALSE,4,9,50,8,5,870119,241311,"鋼板（捲）、鋼帶、鋼片製造",NA,NA,NA,NA,NA,NA
97391828,"69A1583751",2e+06,1,FALSE,9,0,0,0,0,860324,458211,"自行車及自行車零件批發",NA,NA,NA,NA,NA,NA
97393190,"7A638C6DB9",5e+06,2,FALSE,1,8,0,8,0,860417,464211,"電子器材、電子設備批發",NA,NA,NA,NA,NA,NA
97394199,"E00FB10309",5e+07,2,FALSE,24,0,0,0,0,860317,631200,"資料處理、網站代管及相關服務",631100,"入口網站經營",NA,NA,NA,NA
97396555,"9F7F91A035",1.8e+07,1,FALSE,4,20,2,29,1,860327,332900,"其他醫療器材及用品製造",457113,"醫療耗材批發",681112,"不動產租賃","773999","未分類其他個人及家庭用品租賃"
97399194,"BBE35BB963",1e+08,2,FALSE,9,60,20,38,15,860322,283211,"電線開關、電插座製造",269999,"其他未分類電子零組件製造",464211,"電子器材、電子設備批發",NA,NA
97402796,"F72F4816BB",5e+06,3,FALSE,5,0,0,0,0,860320,483111,"電腦及電腦週邊設備零售",NA,NA,NA,NA,NA,NA
97403943,"0190490D8D",1.8e+08,1,FALSE,5,118,2,98,6,860425,303099,"其他汽車零件製造",NA,NA,NA,NA,NA,NA
97411198,"068FCBB90D",1e+06,2,FALSE,1,0,0,0,0,860527,461517,"金屬手工具批發",NA,NA,NA,NA,NA,NA
97413626,"7BBDE05AEB",2e+08,2,FALSE,10,59,0,54,0,860408,251199,"其他金屬手工具製造",291299,"其他金屬切削工具機製造",NA,NA,NA,NA
97413668,"CF3F325CB1",1e+07,2,FALSE,5,5,13,6,15,860410,469999,"其他未分類專賣批發",464999,"未分類其他機械器具批發",464299,"其他電子設備及其零組件批發",NA,NA
